state,year,category,cost
Delaware,2018,food,8818.537
Delaware,2019,food,8710.429
Delaware,2021,food,8601.411
Delaware,2022,food,8613.514
Delaware,2023,food,8951.033
District of Columbia,2008,food,10209.381
District of Columbia,2009,food,10262.707
District of Columbia,2010,food,9965.774
District of Columbia,2011,food,9815.169
District of Columbia,2012,food,9632.532000000001
District of Columbia,2013,food,10089.079
District of Columbia,2014,food,9610.601
District of Columbia,2015,food,9630.53
District of Columbia,2016,food,9695.959
District of Columbia,2017,food,9521.785000000002
District of Columbia,2018,food,9750.832
District of Columbia,2019,food,9530.612000000001
District of Columbia,2021,food,9812.257000000001
District of Columbia,2022,food,9767.758
District of Columbia,2023,food,9634.17
Florida,2008,food,8999.354000000001
Florida,2009,food,8825.544
Florida,2010,food,8844.198999999999
Florida,2011,food,8852.298
Florida,2012,food,8913.45
Florida,2013,food,8966.957999999999
Florida,2014,food,8937.838
Florida,2015,food,8853.481
Florida,2016,food,8864.947
Florida,2017,food,8950.851
Florida,2018,food,8893.612
Florida,2019,food,8746.192
Florida,2021,food,8950.942
Florida,2022,food,8919.729
Florida,2023,food,8955.947
Georgia,2008,food,8591.947
Georgia,2009,food,8724.989
Georgia,2010,food,8776.313
Georgia,2011,food,8801.793
Georgia,2012,food,8839.921999999999
Georgia,2013,food,8897.889
Georgia,2014,food,8836.828000000001
Georgia,2015,food,8811.984999999999
Georgia,2016,food,8829.548
Georgia,2017,food,8838.648000000001
Georgia,2018,food,8899.8
Georgia,2019,food,8776.677
Georgia,2021,food,8792.601999999999
Georgia,2022,food,8884.239000000001
Georgia,2023,food,8948.212
Hawaii,2008,food,9714.705
Hawaii,2009,food,9906.897
Hawaii,2010,food,9882.690999999999
Hawaii,2011,food,9872.681
Hawaii,2012,food,9668.295000000002
Hawaii,2013,food,9920.910999999998
Hawaii,2014,food,9928.191
Hawaii,2015,food,10080.342999999999
Hawaii,2016,food,10224.214
Hawaii,2017,food,10250.967999999999
Hawaii,2018,food,10612.056
Hawaii,2019,food,10488.569
Hawaii,2021,food,10018.099
Hawaii,2022,food,10183.992
Hawaii,2023,food,9728.537
Idaho,2008,food,9028.838
Idaho,2009,food,9152.78
Idaho,2010,food,9016.553
Idaho,2011,food,9068.332
Idaho,2012,food,8931.559
Idaho,2013,food,8768.76
Idaho,2014,food,8845.563999999998
Idaho,2015,food,9135.217
Idaho,2016,food,9065.329
Idaho,2017,food,9204.559
Idaho,2018,food,8746.829
Idaho,2019,food,9000.082
Idaho,2021,food,8791.783000000001
Idaho,2022,food,8741.368999999999
Idaho,2023,food,8553.272
Illinois,2008,food,9041.487
Illinois,2009,food,9252.789
Illinois,2010,food,9299.29
Illinois,2011,food,9343.880000000001
Illinois,2012,food,9201.829
Illinois,2013,food,9093.175
Illinois,2014,food,9149.322
Illinois,2015,food,8977.878
Illinois,2016,food,8941.751
Illinois,2017,food,9103.731
Illinois,2018,food,9231.494999999999
Illinois,2019,food,9357.803
Illinois,2021,food,9437.428
Illinois,2022,food,9348.794
Illinois,2023,food,9179.989000000001
Indiana,2008,food,8447.439
Indiana,2009,food,8616.972
Indiana,2010,food,8781.591
Indiana,2011,food,8781.409
Indiana,2012,food,8871.772
Indiana,2013,food,8847.202
Indiana,2014,food,8946.756
Indiana,2015,food,8891.792
Indiana,2016,food,8828.82
Indiana,2017,food,8726.717999999999
Indiana,2018,food,8899.982000000002
Indiana,2019,food,8788.507
Indiana,2021,food,8707.153
Indiana,2022,food,8576.295
Indiana,2023,food,8629.439
Iowa,2008,food,7901.075000000001
Iowa,2009,food,8293.649
Iowa,2010,food,8684.676000000001
Iowa,2011,food,8686.496000000001
Iowa,2012,food,8770.671
Iowa,2013,food,8728.628999999999
Iowa,2014,food,8823.815
Iowa,2015,food,8825.908
Iowa,2016,food,8735.181
Iowa,2017,food,8642.634
Iowa,2018,food,8719.256
Iowa,2019,food,8846.565
Iowa,2021,food,8561.644
Iowa,2022,food,8489.390000000001
Iowa,2023,food,8651.369999999999
Kansas,2008,food,8071.154
Kansas,2009,food,8523.697
Kansas,2010,food,8691.683
Kansas,2011,food,8725.535000000002
Kansas,2012,food,8823.087
Kansas,2013,food,8762.481
Kansas,2014,food,8831.003999999999
Kansas,2015,food,8869.405999999999
Kansas,2016,food,8783.592999999999
Kansas,2017,food,8720.984999999999
Kansas,2018,food,8645.637
Kansas,2019,food,8838.83
Kansas,2021,food,8537.074
Kansas,2022,food,8516.144
Kansas,2023,food,8626.527
Kentucky,2008,food,8765.757
Kentucky,2009,food,8506.043
Kentucky,2010,food,8782.319
Kentucky,2011,food,8676.395
Kentucky,2012,food,8544.263
Kentucky,2013,food,8639.631
Kentucky,2014,food,8644.818000000001
Kentucky,2015,food,8556.275
Kentucky,2016,food,8665.839
Kentucky,2017,food,8609.055
Kentucky,2018,food,8492.211
Kentucky,2019,food,8632.351
Kentucky,2021,food,8550.815
Kentucky,2022,food,8558.459
Kentucky,2023,food,8650.368999999999
Louisiana,2008,food,8776.039999999999
Louisiana,2009,food,8556.184
Louisiana,2010,food,8797.971
Louisiana,2011,food,8748.831
Louisiana,2012,food,8694.048999999999
Louisiana,2013,food,8749.104000000001
Louisiana,2014,food,8766.758
Louisiana,2015,food,8673.847
Louisiana,2016,food,8734.635
Louisiana,2017,food,8717.072
Louisiana,2018,food,8511.867
Louisiana,2019,food,8653.19
Louisiana,2021,food,8659.924
Louisiana,2022,food,8547.448
Louisiana,2023,food,8376.277
Maine,2008,food,9119.929
Maine,2009,food,9160.332999999999
Maine,2010,food,8934.926000000001
Maine,2011,food,8950.578
Maine,2012,food,9013.914
Maine,2013,food,8962.044
Maine,2014,food,8942.024
Maine,2015,food,9046.31
Maine,2016,food,9014.278
Maine,2017,food,9123.751
Maine,2018,food,9185.085
Maine,2019,food,9045.491
Maine,2021,food,9029.384
Maine,2022,food,9198.188999999998
Maine,2023,food,8787.142
Maryland,2008,food,9534.889
Maryland,2009,food,9810.619
Maryland,2010,food,9473.282000000001
Maryland,2011,food,9543.352
Maryland,2012,food,9436.062999999998
Maryland,2013,food,9529.065
Maryland,2014,food,9356.528999999999
Maryland,2015,food,9289.553
Maryland,2016,food,9329.866
Maryland,2017,food,9279.634
Maryland,2018,food,9331.049
Maryland,2019,food,9206.106
Maryland,2021,food,9418.955
Maryland,2022,food,9362.716999999999
Maryland,2023,food,9367.449
Massachusetts,2008,food,8962.863
Massachusetts,2009,food,8900.71
Massachusetts,2010,food,9079.889
Massachusetts,2011,food,9235.681
Massachusetts,2012,food,9219.119
Massachusetts,2013,food,9183.720000000001
Massachusetts,2014,food,9472.827
Massachusetts,2015,food,9300.927999999998
Massachusetts,2016,food,9449.257999999998
Massachusetts,2017,food,9457.266000000001
Massachusetts,2018,food,9311.666
Massachusetts,2019,food,9425.78
Massachusetts,2021,food,9611.329
Massachusetts,2022,food,9746.464
Massachusetts,2023,food,9319.583
Michigan,2008,food,8674.939
Michigan,2009,food,8894.522
Michigan,2010,food,8940.204
Michigan,2011,food,8967.777
Michigan,2012,food,8938.93
Michigan,2013,food,8954.673
Michigan,2014,food,8974.42
Michigan,2015,food,8901.438
Michigan,2016,food,8897.889
Michigan,2017,food,8858.395
Michigan,2018,food,8954.309000000001
Michigan,2019,food,8748.921999999999
Michigan,2021,food,8617.518
Michigan,2022,food,8486.842
Michigan,2023,food,8680.035000000002
Minnesota,2008,food,8752.744
Minnesota,2009,food,9074.884
Minnesota,2010,food,8935.927
Minnesota,2011,food,9032.023000000001
Minnesota,2012,food,9064.419
Minnesota,2013,food,8967.777
Minnesota,2014,food,9202.102
Minnesota,2015,food,9128.028
Minnesota,2016,food,8973.328000000001
Minnesota,2017,food,9114.287
Minnesota,2018,food,9189.908
Minnesota,2019,food,9142.678999999998
Minnesota,2021,food,9120.747999999998
Minnesota,2022,food,9089.535
Minnesota,2023,food,9267.531
Mississippi,2008,food,8737.456
Mississippi,2009,food,8457.904
Mississippi,2010,food,8778.861
Mississippi,2011,food,8672.664
Mississippi,2012,food,8494.030999999999
Mississippi,2013,food,8606.234
Mississippi,2014,food,8557.913
Mississippi,2015,food,8491.028
Mississippi,2016,food,8576.568000000001
Mississippi,2017,food,8533.525000000001
Mississippi,2018,food,8475.558
Mississippi,2019,food,8636.537
Mississippi,2021,food,8575.476
Mississippi,2022,food,8570.198
Mississippi,2023,food,8633.443000000001
Missouri,2008,food,7952.125999999999
Missouri,2009,food,8329.411999999998
Missouri,2010,food,8781.227
Missouri,2011,food,8675.121
Missouri,2012,food,8723.169
Missouri,2013,food,8810.802000000001
Missouri,2014,food,8890.063
Missouri,2015,food,8868.041
Missouri,2016,food,8768.76
Missouri,2017,food,8737.274
Missouri,2018,food,8732.815
Missouri,2019,food,8931.832
Missouri,2021,food,8960.497
Missouri,2022,food,8798.698999999999
Missouri,2023,food,8890.609
Montana,2008,food,9078.706
Montana,2009,food,9070.516
Montana,2010,food,9037.301000000001
Montana,2011,food,9074.429
Montana,2012,food,8893.885
Montana,2013,food,8730.449
Montana,2014,food,8853.663
Montana,2015,food,9234.315999999999
Montana,2016,food,9272.627000000002
Montana,2017,food,9274.173999999999
Montana,2018,food,8746.101
Montana,2019,food,9002.903
Montana,2021,food,8804.796
Montana,2022,food,8769.306
Montana,2023,food,8580.390000000001
Nebraska,2008,food,8144.681999999999
Nebraska,2009,food,8408.764
Nebraska,2010,food,8694.503999999999
Nebraska,2011,food,8699.873
Nebraska,2012,food,8783.229000000001
Nebraska,2013,food,8733.907
Nebraska,2014,food,8835.372
Nebraska,2015,food,8850.114000000001
Nebraska,2016,food,8764.756
Nebraska,2017,food,8658.741
Nebraska,2018,food,8611.512
Nebraska,2019,food,8841.105
Nebraska,2021,food,8607.235
Nebraska,2022,food,8542.716
Nebraska,2023,food,8668.66
Nevada,2008,food,8749.286
Nevada,2009,food,9235.589999999998
Nevada,2010,food,8929.648000000001
Nevada,2011,food,9048.221
Nevada,2012,food,9065.602
Nevada,2013,food,8876.231
Nevada,2014,food,8775.403
Nevada,2015,food,8744.099
Nevada,2016,food,8665.384
Nevada,2017,food,9062.234999999999
Nevada,2018,food,8702.876
Nevada,2019,food,8989.526
Nevada,2021,food,8804.523
Nevada,2022,food,8833.916
Nevada,2023,food,8607.417
New Hampshire,2008,food,8993.257
New Hampshire,2009,food,8948.94
New Hampshire,2010,food,8959.405
New Hampshire,2011,food,9087.988
New Hampshire,2012,food,9083.619999999999
New Hampshire,2013,food,9053.226
New Hampshire,2014,food,9252.971
New Hampshire,2015,food,9211.202
New Hampshire,2016,food,9259.432
New Hampshire,2017,food,9272.081
New Hampshire,2018,food,9206.288
New Hampshire,2019,food,9161.152
New Hampshire,2021,food,9292.283000000001
New Hampshire,2022,food,9517.599
New Hampshire,2023,food,9110.283000000001
New Jersey,2008,food,9435.789999999999
New Jersey,2009,food,9508.135
New Jersey,2010,food,9115.561000000002
New Jersey,2011,food,9296.833
New Jersey,2012,food,9493.666
New Jersey,2013,food,9537.164
New Jersey,2014,food,9284.639
New Jersey,2015,food,9453.08
New Jersey,2016,food,9426.326000000001
New Jersey,2017,food,9265.438
New Jersey,2018,food,9733.451
New Jersey,2019,food,9585.94
New Jersey,2021,food,9266.712
New Jersey,2022,food,9533.615
New Jersey,2023,food,9749.285
New Mexico,2008,food,8892.155999999999
New Mexico,2009,food,9154.782000000001
New Mexico,2010,food,8895.25
New Mexico,2011,food,8980.79
New Mexico,2012,food,9021.285
New Mexico,2013,food,8879.325
New Mexico,2014,food,8840.923
New Mexico,2015,food,8963.955
New Mexico,2016,food,8918.0
New Mexico,2017,food,9172.527
New Mexico,2018,food,8751.288
New Mexico,2019,food,9033.934
New Mexico,2021,food,8811.894
New Mexico,2022,food,8891.519
New Mexico,2023,food,8682.582999999999
New York,2008,food,10197.369
New York,2009,food,9965.137
New York,2010,food,9852.206
New York,2011,food,9823.814
New York,2012,food,9885.056999999999
New York,2013,food,9775.220000000001
New York,2014,food,9808.526
New York,2015,food,9845.744999999999
New York,2016,food,9830.912
New York,2017,food,9858.94
New York,2018,food,9724.805999999999
New York,2019,food,9566.193000000001
New York,2021,food,9258.886
New York,2022,food,9499.763
New York,2023,food,9666.93
North Carolina,2008,food,8791.783000000001
North Carolina,2009,food,8579.48
North Carolina,2010,food,8809.619
North Carolina,2011,food,8760.842999999999
North Carolina,2012,food,8689.044
North Carolina,2013,food,8729.357
North Carolina,2014,food,8699.418
North Carolina,2015,food,8628.438
North Carolina,2016,food,8710.974999999999
North Carolina,2017,food,8704.15
North Carolina,2018,food,8715.07
North Carolina,2019,food,8705.515000000001
North Carolina,2021,food,8757.203
North Carolina,2022,food,8695.687
North Carolina,2023,food,8777.678
North Dakota,2008,food,7732.907
North Dakota,2009,food,8193.002999999999
North Dakota,2010,food,8639.448999999999
North Dakota,2011,food,8640.723
North Dakota,2012,food,8709.337
North Dakota,2013,food,8706.243
North Dakota,2014,food,8870.315999999999
North Dakota,2015,food,8868.951
North Dakota,2016,food,8752.562
North Dakota,2017,food,8619.611
North Dakota,2018,food,8558.732
North Dakota,2019,food,8788.143
North Dakota,2021,food,8573.019
North Dakota,2022,food,8559.733
North Dakota,2023,food,8728.628999999999
Ohio,2008,food,8394.841
Ohio,2009,food,8550.451
Ohio,2010,food,8597.770999999999
Ohio,2011,food,8624.525000000001
Ohio,2012,food,8760.842999999999
Ohio,2013,food,8826.09
Ohio,2014,food,8852.571
Ohio,2015,food,8802.794
Ohio,2016,food,8755.929
Ohio,2017,food,8673.119
Ohio,2018,food,8847.111
Ohio,2019,food,8721.804
Ohio,2021,food,8594.95
Ohio,2022,food,8402.576
Ohio,2023,food,8495.395999999999
Oklahoma,2008,food,8803.977
Oklahoma,2009,food,8570.016
Oklahoma,2010,food,8815.261
Oklahoma,2011,food,8754.473
Oklahoma,2012,food,8659.378
Oklahoma,2013,food,8728.356
Oklahoma,2014,food,8721.804
Oklahoma,2015,food,8626.345000000001
Oklahoma,2016,food,8699.418
Oklahoma,2017,food,8687.861
Oklahoma,2018,food,8496.579
Oklahoma,2019,food,8648.458
Oklahoma,2021,food,8718.801
Oklahoma,2022,food,8517.6
Oklahoma,2023,food,8389.289999999999
Oregon,2008,food,8673.210000000001
Oregon,2009,food,9245.782000000001
Oregon,2010,food,9078.251
Oregon,2011,food,9089.535
Oregon,2012,food,9133.124000000002
Oregon,2013,food,8965.138
Oregon,2014,food,9021.649
Oregon,2015,food,9034.389
Oregon,2016,food,9140.677
Oregon,2017,food,9123.478000000001
Oregon,2018,food,9512.321
Oregon,2019,food,9505.587
Oregon,2021,food,9687.86
Oregon,2022,food,9931.285
Oregon,2023,food,9514.596
Pennsylvania,2008,food,9264.346
Pennsylvania,2009,food,9257.885
Pennsylvania,2010,food,9093.721
Pennsylvania,2011,food,9139.676000000001
Pennsylvania,2012,food,9078.16
Pennsylvania,2013,food,8945.573
Pennsylvania,2014,food,8957.858
Pennsylvania,2015,food,9152.689
Pennsylvania,2016,food,9138.675
Pennsylvania,2017,food,9101.001
Pennsylvania,2018,food,9083.347
Pennsylvania,2019,food,8836.555
Pennsylvania,2021,food,8676.122
Pennsylvania,2022,food,8816.171
Pennsylvania,2023,food,9031.113
Rhode Island,2008,food,9126.936000000002
Rhode Island,2009,food,9183.265
Rhode Island,2010,food,8898.708
Rhode Island,2011,food,8921.548999999999
Rhode Island,2012,food,8888.243
Rhode Island,2013,food,8869.861
Rhode Island,2014,food,8859.942
Rhode Island,2015,food,8988.616
Rhode Island,2016,food,8968.869
Rhode Island,2017,food,9043.216
Rhode Island,2018,food,9169.524
Rhode Island,2019,food,9003.631
Rhode Island,2021,food,8935.927
Rhode Island,2022,food,9193.092999999999
Rhode Island,2023,food,8805.706
South Carolina,2008,food,8797.698
South Carolina,2009,food,8566.285
South Carolina,2010,food,8792.42
South Carolina,2011,food,8734.453000000001
South Carolina,2012,food,8664.292000000001
South Carolina,2013,food,8727.173
South Carolina,2014,food,8740.095
South Carolina,2015,food,8643.999
South Carolina,2016,food,8715.98
South Carolina,2017,food,8697.78
South Carolina,2018,food,8680.49
South Carolina,2019,food,8704.696
South Carolina,2021,food,8743.098
South Carolina,2022,food,8596.497
South Carolina,2023,food,8695.414
South Dakota,2008,food,7673.12
South Dakota,2009,food,8146.138
South Dakota,2010,food,8615.607000000002
South Dakota,2011,food,8621.431
South Dakota,2012,food,8737.729000000001
South Dakota,2013,food,8724.17
South Dakota,2014,food,8856.666
South Dakota,2015,food,8839.194
South Dakota,2016,food,8733.634
South Dakota,2017,food,8618.883
South Dakota,2018,food,8717.891
South Dakota,2019,food,8898.526
South Dakota,2021,food,8537.074
South Dakota,2022,food,8550.269
South Dakota,2023,food,8742.279
Tennessee,2008,food,8780.044
Tennessee,2009,food,8554.637
Tennessee,2010,food,8795.878
Tennessee,2011,food,8739.276
Tennessee,2012,food,8665.566
Tennessee,2013,food,8735.545
Tennessee,2014,food,8733.907
Tennessee,2015,food,8636.81
Tennessee,2016,food,8717.8
Tennessee,2017,food,8696.142
Tennessee,2018,food,8404.123
Tennessee,2019,food,8600.591999999999
Tennessee,2021,food,8544.172
Tennessee,2022,food,8597.316
Tennessee,2023,food,8624.525000000001
Texas,2008,food,8837.556
Texas,2009,food,8741.460000000001
Texas,2010,food,8917.272
Texas,2011,food,8775.039
Texas,2012,food,8874.047
Texas,2013,food,8869.952
Texas,2014,food,8849.204
Texas,2015,food,8823.815
Texas,2016,food,8944.390000000001
Texas,2017,food,8830.822
Texas,2018,food,8828.365
Texas,2019,food,8905.988
Texas,2021,food,8961.498
Texas,2022,food,8845.473
Texas,2023,food,8955.492
Utah,2008,food,8814.078
Utah,2009,food,9193.457
Utah,2010,food,8990.253999999999
Utah,2011,food,9100.273
Utah,2012,food,9061.142999999998
Utah,2013,food,8889.426000000001
Utah,2014,food,8807.799
Utah,2015,food,8854.209
Utah,2016,food,8690.955
Utah,2017,food,9026.017
Utah,2018,food,8831.732
Utah,2019,food,9012.094000000001
Utah,2021,food,8773.673999999999
Utah,2022,food,8642.543
Utah,2023,food,8464.638
Vermont,2008,food,9160.788
Vermont,2009,food,9211.202
Vermont,2010,food,8961.315999999999
Vermont,2011,food,8964.046
Vermont,2012,food,9020.193000000001
Vermont,2013,food,8948.484999999999
Vermont,2014,food,8928.465
Vermont,2015,food,9015.097
Vermont,2016,food,8990.8
Vermont,2017,food,9063.327
Vermont,2018,food,9163.427
Vermont,2019,food,8988.707
Vermont,2021,food,8949.122
Vermont,2022,food,9140.858999999999
Vermont,2023,food,8760.842999999999
Virginia,2008,food,9346.246000000001
Virginia,2009,food,9261.161000000002
Virginia,2010,food,9251.332999999999
Virginia,2011,food,9153.326
Virginia,2012,food,9039.667000000001
Virginia,2013,food,9218.027
Virginia,2014,food,9005.724
Virginia,2015,food,8972.054
Virginia,2016,food,9028.019
Virginia,2017,food,8978.151
Virginia,2018,food,9083.073999999999
Virginia,2019,food,9014.460000000001
Virginia,2021,food,9229.22
Virginia,2022,food,9145.135999999999
Virginia,2023,food,9127.118
Washington,2008,food,9507.771
Washington,2009,food,9532.159
Washington,2010,food,9382.009
Washington,2011,food,9440.249
Washington,2012,food,9132.851
Washington,2013,food,9184.812
Washington,2014,food,9305.933
Washington,2015,food,9429.693
Washington,2016,food,9342.97
Washington,2017,food,9629.073999999999
Washington,2018,food,9544.262
Washington,2019,food,9681.035
Washington,2021,food,10187.814
Washington,2022,food,10332.049
Washington,2023,food,9707.789
West Virginia,2008,food,8818.537
West Virginia,2009,food,8593.493999999999
West Virginia,2010,food,8850.933
West Virginia,2011,food,8738.002
West Virginia,2012,food,8568.924
West Virginia,2013,food,8685.859
West Virginia,2014,food,8644.272
West Virginia,2015,food,8578.479
West Virginia,2016,food,8668.023
West Virginia,2017,food,8591.582999999999
West Virginia,2018,food,8682.856
West Virginia,2019,food,8710.974999999999
West Virginia,2021,food,8792.875
West Virginia,2022,food,8601.411
West Virginia,2023,food,8710.611
Wisconsin,2008,food,8302.112000000001
Wisconsin,2009,food,8633.260999999999
Wisconsin,2010,food,8702.056999999999
Wisconsin,2011,food,8684.494
Wisconsin,2012,food,8809.437
Wisconsin,2013,food,8747.375
Wisconsin,2014,food,8820.539
Wisconsin,2015,food,8964.592
Wisconsin,2016,food,8868.223
Wisconsin,2017,food,8864.31
Wisconsin,2018,food,8914.542000000001
Wisconsin,2019,food,8799.154
Wisconsin,2021,food,8656.83
Wisconsin,2022,food,8418.683
Wisconsin,2023,food,8517.691
Wyoming,2008,food,9037.573999999999
Wyoming,2009,food,9006.634
Wyoming,2010,food,8975.694
Wyoming,2011,food,8998.626
Wyoming,2012,food,8989.708
Wyoming,2013,food,8897.252
Wyoming,2014,food,8903.713
Wyoming,2015,food,9199.918
Wyoming,2016,food,9264.710000000001
Wyoming,2017,food,9292.738
Wyoming,2018,food,8741.460000000001
Wyoming,2019,food,8975.694
Wyoming,2021,food,8770.306999999999
Wyoming,2022,food,8809.255000000001
Wyoming,2023,food,8629.439
Alabama,2008,housing,14161.146999999999
Alabama,2009,housing,14225.2385
Alabama,2010,housing,14544.986499999999
Alabama,2011,housing,14391.498
Alabama,2012,housing,14739.153
Alabama,2013,housing,14523.701500000001
Alabama,2014,housing,14169.4245
Alabama,2015,housing,14011.679
Alabama,2016,housing,14311.088
Alabama,2017,housing,14454.88
Alabama,2018,housing,14105.333
Alabama,2019,housing,14255.5105
Alabama,2021,housing,14330.953999999998
Alabama,2022,housing,13599.223
Alabama,2023,housing,14559.6495
Alaska,2008,housing,25058.121
Alaska,2009,housing,28301.245500000005
Alaska,2010,housing,26885.5565
Alaska,2011,housing,26012.871499999997
Alaska,2012,housing,27546.574
Alaska,2013,housing,27156.348999999995
Alaska,2014,housing,27587.961499999998
Alaska,2015,housing,27090.3655
Alaska,2016,housing,25712.5165
Alaska,2017,housing,25868.606499999998
Alaska,2018,housing,24776.9225
Alaska,2019,housing,23957.923000000003
Alaska,2021,housing,24445.8225
Alaska,2022,housing,22841.642999999996
Alaska,2023,housing,22856.0695
Arizona,2008,housing,24433.761
Arizona,2009,housing,23618.782
Arizona,2010,housing,22916.6135
Arizona,2011,housing,22413.8145
Arizona,2012,housing,22509.8335
Arizona,2013,housing,22140.8935
Arizona,2014,housing,21932.7735
Arizona,2015,housing,22176.841500000002
Arizona,2016,housing,21864.1885
Arizona,2017,housing,22119.372000000003
Arizona,2018,housing,22291.7805
Arizona,2019,housing,22131.9065
Arizona,2021,housing,24204.829
Arizona,2022,housing,25126.9425
Arizona,2023,housing,25679.17
Arkansas,2008,housing,13875.455
Arkansas,2009,housing,13579.593499999999
Arkansas,2010,housing,14149.794999999998
Arkansas,2011,housing,14428.865
Arkansas,2012,housing,14266.389500000001
Arkansas,2013,housing,14175.573499999999
Arkansas,2014,housing,14247.469500000001
Arkansas,2015,housing,14041.478000000001
Arkansas,2016,housing,14026.815000000002
Arkansas,2017,housing,13631.86
Arkansas,2018,housing,13282.313
Arkansas,2019,housing,13434.855500000001
Arkansas,2021,housing,14056.3775
Arkansas,2022,housing,13166.1915
Arkansas,2023,housing,13402.218499999997
California,2008,housing,38160.9305
California,2009,housing,37935.7825
California,2010,housing,37375.041
California,2011,housing,37164.083
California,2012,housing,36941.063500000004
California,2013,housing,36826.1245
California,2014,housing,37351.390999999996
California,2015,housing,37376.6965
California,2016,housing,37859.1565
California,2017,housing,38436.216499999995
California,2018,housing,38748.633
California,2019,housing,38936.6505
California,2021,housing,39020.60799999999
California,2022,housing,37868.853
California,2023,housing,37328.9235
Colorado,2008,housing,26926.234500000002
Colorado,2009,housing,26760.2115
Colorado,2010,housing,26524.184500000003
Colorado,2011,housing,28090.997000000003
Colorado,2012,housing,27352.644
Colorado,2013,housing,27911.0205
Colorado,2014,housing,28558.5575
Colorado,2015,housing,29295.728000000003
Colorado,2016,housing,29841.8065
Colorado,2017,housing,30482.7215
Colorado,2018,housing,30352.883000000005
Colorado,2019,housing,30991.196500000002
Colorado,2021,housing,30610.195
Colorado,2022,housing,30633.845
Colorado,2023,housing,30870.818
Connecticut,2008,housing,31094.547000000002
Connecticut,2009,housing,32315.596499999996
Connecticut,2010,housing,30407.9875
Connecticut,2011,housing,30706.686999999998
