state,year,category,cost
District of Columbia,2014,food,7656.797500000001
District of Columbia,2015,food,7672.675
District of Columbia,2016,food,7724.802500000001
District of Columbia,2017,food,7586.037500000001
District of Columbia,2018,food,7768.52
District of Columbia,2019,food,7593.070000000001
District of Columbia,2021,food,7817.4575
District of Columbia,2022,food,7782.005
District of Columbia,2023,food,7675.575
Florida,2008,food,7169.8150000000005
Florida,2009,food,7031.339999999999
Florida,2010,food,7046.202499999999
Florida,2011,food,7052.655000000001
Florida,2012,food,7101.375
Florida,2013,food,7144.004999999999
Florida,2014,food,7120.805
Florida,2015,food,7053.5975
Florida,2016,food,7062.7325
Florida,2017,food,7131.172500000001
Florida,2018,food,7085.57
Florida,2019,food,6968.12
Florida,2021,food,7131.245
Florida,2022,food,7106.3775
Florida,2023,food,7135.2325
Georgia,2008,food,6845.2325
Georgia,2009,food,6951.2275
Georgia,2010,food,6992.1175
Georgia,2011,food,7012.4175000000005
Georgia,2012,food,7042.795
Georgia,2013,food,7088.9775
Georgia,2014,food,7040.330000000001
Georgia,2015,food,7020.537499999999
Georgia,2016,food,7034.530000000001
Georgia,2017,food,7041.780000000001
Georgia,2018,food,7090.5
Georgia,2019,food,6992.4075
Georgia,2021,food,7005.094999999999
Georgia,2022,food,7078.102500000001
Georgia,2023,food,7129.07
Hawaii,2008,food,7739.7375
Hawaii,2009,food,7892.8575
Hawaii,2010,food,7873.572499999999
Hawaii,2011,food,7865.5975
Hawaii,2012,food,7702.762500000001
Hawaii,2013,food,7904.022499999999
Hawaii,2014,food,7909.8225
Hawaii,2015,food,8031.0425
Hawaii,2016,food,8145.665
Hawaii,2017,food,8166.98
Hawaii,2018,food,8454.66
Hawaii,2019,food,8356.2775
Hawaii,2021,food,7981.452499999999
Hawaii,2022,food,8113.620000000001
Hawaii,2023,food,7750.7575
Idaho,2008,food,7193.305
Idaho,2009,food,7292.05
Idaho,2010,food,7183.5175
Idaho,2011,food,7224.7699999999995
Idaho,2012,food,7115.8025
Idaho,2013,food,6986.1
Idaho,2014,food,7047.289999999999
Idaho,2015,food,7278.0575
Idaho,2016,food,7222.3775000000005
Idaho,2017,food,7333.3025
Idaho,2018,food,6968.6275
Idaho,2019,food,7170.395
Idaho,2021,food,7004.4425
Idaho,2022,food,6964.277499999999
Idaho,2023,food,6814.420000000001
Illinois,2008,food,7203.3825
Illinois,2009,food,7371.727500000001
Illinois,2010,food,7408.775000000001
Illinois,2011,food,7444.300000000001
Illinois,2012,food,7331.1275000000005
Illinois,2013,food,7244.5625
Illinois,2014,food,7289.295
Illinois,2015,food,7152.705
Illinois,2016,food,7123.9225
Illinois,2017,food,7252.9725
Illinois,2018,food,7354.762499999999
Illinois,2019,food,7455.3925
Illinois,2021,food,7518.83
Illinois,2022,food,7448.214999999999
Illinois,2023,food,7313.727500000001
Indiana,2008,food,6730.1025
Indiana,2009,food,6865.17
Indiana,2010,food,6996.3225
Indiana,2011,food,6996.177499999999
Indiana,2012,food,7068.17
Indiana,2013,food,7048.595
Indiana,2014,food,7127.91
Indiana,2015,food,7084.12
Indiana,2016,food,7033.95
Indiana,2017,food,6952.605
Indiana,2018,food,7090.645
Indiana,2019,food,7001.8325
Indiana,2021,food,6937.017500000001
Indiana,2022,food,6832.7625
Indiana,2023,food,6875.1025
Iowa,2008,food,6294.812500000001
Iowa,2009,food,6607.577499999999
Iowa,2010,food,6919.110000000001
Iowa,2011,food,6920.56
Iowa,2012,food,6987.6225
Iowa,2013,food,6954.1275
Iowa,2014,food,7029.9625
Iowa,2015,food,7031.63
Iowa,2016,food,6959.3475
Iowa,2017,food,6885.615
Iowa,2018,food,6946.66
Iowa,2019,food,7048.087500000001
Iowa,2021,food,6821.09
Iowa,2022,food,6763.525000000001
Iowa,2023,food,6892.574999999999
Kansas,2008,food,6430.3150000000005
Kansas,2009,food,6790.8575
Kansas,2010,food,6924.6925
Kansas,2011,food,6951.6625
Kansas,2012,food,7029.3825
Kansas,2013,food,6981.0975
Kansas,2014,food,7035.69
Kansas,2015,food,7066.285
Kansas,2016,food,6997.9175
Kansas,2017,food,6948.037499999999
Kansas,2018,food,6888.007500000001
Kansas,2019,food,7041.924999999999
Kansas,2021,food,6801.514999999999
Kansas,2022,food,6784.84
Kansas,2023,food,6872.7825
Kentucky,2008,food,6983.7074999999995
Kentucky,2009,food,6776.7925
Kentucky,2010,food,6996.9025
Kentucky,2011,food,6912.5125
Kentucky,2012,food,6807.2425
Kentucky,2013,food,6883.2225
Kentucky,2014,food,6887.3550000000005
Kentucky,2015,food,6816.8125
Kentucky,2016,food,6904.1025
Kentucky,2017,food,6858.8625
Kentucky,2018,food,6765.7725
Kentucky,2019,food,6877.422500000001
Kentucky,2021,food,6812.4625
Kentucky,2022,food,6818.552500000001
Kentucky,2023,food,6891.777499999999
Louisiana,2008,food,6991.9
Louisiana,2009,food,6816.74
Louisiana,2010,food,7009.3724999999995
Louisiana,2011,food,6970.222500000001
Louisiana,2012,food,6926.577499999999
Louisiana,2013,food,6970.4400000000005
Louisiana,2014,food,6984.504999999999
Louisiana,2015,food,6910.4825
Louisiana,2016,food,6958.912499999999
Louisiana,2017,food,6944.92
Louisiana,2018,food,6781.4325
Louisiana,2019,food,6894.025000000001
Louisiana,2021,food,6899.39
Louisiana,2022,food,6809.78
Louisiana,2023,food,6673.4075
Maine,2008,food,7265.8775
Maine,2009,food,7298.067499999999
Maine,2010,food,7118.485000000001
Maine,2011,food,7130.955
Maine,2012,food,7181.415
Maine,2013,food,7140.089999999999
Maine,2014,food,7124.139999999999
Maine,2015,food,7207.224999999999
Maine,2016,food,7181.705
Maine,2017,food,7268.9225
Maine,2018,food,7317.787499999999
Maine,2019,food,7206.572499999999
Maine,2021,food,7193.74
Maine,2022,food,7328.227499999999
Maine,2023,food,7000.745
Maryland,2008,food,7596.4775
Maryland,2009,food,7816.1525
Maryland,2010,food,7547.395
Maryland,2011,food,7603.22
Maryland,2012,food,7517.742499999999
Maryland,2013,food,7591.837500000001
Maryland,2014,food,7454.3775
Maryland,2015,food,7401.017499999999
Maryland,2016,food,7433.135
Maryland,2017,food,7393.115000000001
Maryland,2018,food,7434.0775
Maryland,2019,food,7334.535
Maryland,2021,food,7504.1125
Maryland,2022,food,7459.3075
Maryland,2023,food,7463.0775
Massachusetts,2008,food,7140.742499999999
Massachusetts,2009,food,7091.224999999999
Massachusetts,2010,food,7233.9775
Massachusetts,2011,food,7358.0975
Massachusetts,2012,food,7344.9025
Massachusetts,2013,food,7316.700000000001
Massachusetts,2014,food,7547.032499999999
Massachusetts,2015,food,7410.079999999999
Massachusetts,2016,food,7528.254999999999
Massachusetts,2017,food,7534.635
Massachusetts,2018,food,7418.634999999998
Massachusetts,2019,food,7509.55
Massachusetts,2021,food,7657.3775
Massachusetts,2022,food,7765.04
Massachusetts,2023,food,7424.9425
Michigan,2008,food,6911.3525
Michigan,2009,food,7086.295
Michigan,2010,food,7122.69
Michigan,2011,food,7144.657499999999
Michigan,2012,food,7121.675
Michigan,2013,food,7134.217500000001
Michigan,2014,food,7149.950000000001
Michigan,2015,food,7091.804999999999
Michigan,2016,food,7088.9775
Michigan,2017,food,7057.5125
Michigan,2018,food,7133.9275
Michigan,2019,food,6970.294999999999
Michigan,2021,food,6865.605
Michigan,2022,food,6761.495
Michigan,2023,food,6915.4125
Minnesota,2008,food,6973.34
Minnesota,2009,food,7229.99
Minnesota,2010,food,7119.2825
Minnesota,2011,food,7195.8425
Minnesota,2012,food,7221.652499999999
Minnesota,2013,food,7144.657499999999
Minnesota,2014,food,7331.345
Minnesota,2015,food,7272.33
Minnesota,2016,food,7149.080000000001
Minnesota,2017,food,7261.382500000001
Minnesota,2018,food,7321.629999999999
Minnesota,2019,food,7284.002499999999
Minnesota,2021,food,7266.529999999999
Minnesota,2022,food,7241.6625
Minnesota,2023,food,7383.4725
Mississippi,2008,food,6961.16
Mississippi,2009,food,6738.4400000000005
Mississippi,2010,food,6994.1475
Mississippi,2011,food,6909.54
Mississippi,2012,food,6767.2225
Mississippi,2013,food,6856.615
Mississippi,2014,food,6818.1175
Mississippi,2015,food,6764.83
Mississippi,2016,food,6832.9800000000005
Mississippi,2017,food,6798.687500000001
Mississippi,2018,food,6752.505000000001
Mississippi,2019,food,6880.7575
Mississippi,2021,food,6832.110000000001
Mississippi,2022,food,6827.905
Mississippi,2023,food,6878.2925000000005
Missouri,2008,food,6335.485
Missouri,2009,food,6636.07
Missouri,2010,food,6996.0325
Missouri,2011,food,6911.4974999999995
Missouri,2012,food,6949.777499999999
Missouri,2013,food,7019.595
Missouri,2014,food,7082.742499999999
Missouri,2015,food,7065.1975
Missouri,2016,food,6986.1
Missouri,2017,food,6961.015
Missouri,2018,food,6957.4625
Missouri,2019,food,7116.02
Missouri,2021,food,7138.857499999999
Missouri,2022,food,7009.952499999999
Missouri,2023,food,7083.1775
Montana,2008,food,7233.035000000001
Montana,2009,food,7226.51
Montana,2010,food,7200.047500000001
Montana,2011,food,7229.6275
Montana,2012,food,7085.787499999999
Montana,2013,food,6955.577499999999
Montana,2014,food,7053.7425
Montana,2015,food,7357.009999999999
Montana,2016,food,7387.532500000001
Montana,2017,food,7388.764999999999
Montana,2018,food,6968.047500000001
Montana,2019,food,7172.6425
Montana,2021,food,7014.8099999999995
Montana,2022,food,6986.535
Montana,2023,food,6836.025000000001
Nebraska,2008,food,6488.8949999999995
Nebraska,2009,food,6699.29
Nebraska,2010,food,6926.94
Nebraska,2011,food,6931.2175
Nebraska,2012,food,6997.6275000000005
Nebraska,2013,food,6958.3325
Nebraska,2014,food,7039.17
Nebraska,2015,food,7050.915000000001
Nebraska,2016,food,6982.91
Nebraska,2017,food,6898.447499999999
Nebraska,2018,food,6860.820000000001
Nebraska,2019,food,7043.7375
Nebraska,2021,food,6857.412499999999
Nebraska,2022,food,6806.01
Nebraska,2023,food,6906.35
Nevada,2008,food,6970.585
Nevada,2009,food,7358.025
Nevada,2010,food,7114.280000000001
Nevada,2011,food,7208.7475
Nevada,2012,food,7222.595
Nevada,2013,food,7071.7225
Nevada,2014,food,6991.3925
Nevada,2015,food,6966.4525
Nevada,2016,food,6903.740000000001
Nevada,2017,food,7219.912499999999
Nevada,2018,food,6933.61
Nevada,2019,food,7161.985
Nevada,2021,food,7014.5925
Nevada,2022,food,7038.009999999999
Nevada,2023,food,6857.5575
New Hampshire,2008,food,7164.9574999999995
New Hampshire,2009,food,7129.650000000001
New Hampshire,2010,food,7137.9875
New Hampshire,2011,food,7240.429999999999
New Hampshire,2012,food,7236.95
New Hampshire,2013,food,7212.735000000001
New Hampshire,2014,food,7371.8724999999995
New Hampshire,2015,food,7338.594999999999
New Hampshire,2016,food,7377.0199999999995
New Hampshire,2017,food,7387.0975
New Hampshire,2018,food,7334.680000000001
New Hampshire,2019,food,7298.72
New Hampshire,2021,food,7403.192500000001
New Hampshire,2022,food,7582.7025
New Hampshire,2023,food,7258.1925
New Jersey,2008,food,7517.525
New Jersey,2009,food,7575.1625
New Jersey,2010,food,7262.397500000001
New Jersey,2011,food,7406.8175
New Jersey,2012,food,7563.634999999999
New Jersey,2013,food,7598.290000000001
New Jersey,2014,food,7397.102499999999
New Jersey,2015,food,7531.299999999999
New Jersey,2016,food,7509.985
New Jersey,2017,food,7381.805
New Jersey,2018,food,7754.6725
New Jersey,2019,food,7637.150000000001
New Jersey,2021,food,7382.819999999999
New Jersey,2022,food,7595.4625
New Jersey,2023,food,7767.2875
New Mexico,2008,food,7084.41
New Mexico,2009,food,7293.645000000001
New Mexico,2010,food,7086.875
New Mexico,2011,food,7155.025
New Mexico,2012,food,7187.2875
New Mexico,2013,food,7074.1875
New Mexico,2014,food,7043.5925
New Mexico,2015,food,7141.6125
New Mexico,2016,food,7105.0
New Mexico,2017,food,7307.7825
New Mexico,2018,food,6972.18
New Mexico,2019,food,7197.365
New Mexico,2021,food,7020.465
New Mexico,2022,food,7083.9025
New Mexico,2023,food,6917.442499999999
New York,2008,food,8124.2775
New York,2009,food,7939.2575
New York,2010,food,7849.285
New York,2011,food,7826.665
New York,2012,food,7875.457499999999
New York,2013,food,7787.950000000001
New York,2014,food,7814.485000000001
New York,2015,food,7844.1375
New York,2016,food,7832.32
New York,2017,food,7854.6500000000015
New York,2018,food,7747.785
New York,2019,food,7621.4175000000005
New York,2021,food,7376.585
New York,2022,food,7568.4925
New York,2023,food,7701.675
North Carolina,2008,food,7004.4425
North Carolina,2009,food,6835.3
North Carolina,2010,food,7018.6525
North Carolina,2011,food,6979.7925
North Carolina,2012,food,6922.589999999999
North Carolina,2013,food,6954.7075
North Carolina,2014,food,6930.855
North Carolina,2015,food,6874.305
North Carolina,2016,food,6940.062499999999
North Carolina,2017,food,6934.625
North Carolina,2018,food,6943.325
North Carolina,2019,food,6935.712500000001
North Carolina,2021,food,6976.8925
North Carolina,2022,food,6927.882500000001
North Carolina,2023,food,6993.205
North Dakota,2008,food,6160.8325
North Dakota,2009,food,6527.3925
North Dakota,2010,food,6883.077499999999
North Dakota,2011,food,6884.0925
North Dakota,2012,food,6938.7575
North Dakota,2013,food,6936.2925
North Dakota,2014,food,7067.009999999999
North Dakota,2015,food,7065.9225
North Dakota,2016,food,6973.195
North Dakota,2017,food,6867.2725
North Dakota,2018,food,6818.77
North Dakota,2019,food,7001.5425
North Dakota,2021,food,6830.1525
North Dakota,2022,food,6819.5675
North Dakota,2023,food,6954.1275
Ohio,2008,food,6688.1975
Ohio,2009,food,6812.1725
Ohio,2010,food,6849.8724999999995
Ohio,2011,food,6871.187500000001
Ohio,2012,food,6979.7925
Ohio,2013,food,7031.775
Ohio,2014,food,7052.8725
Ohio,2015,food,7013.215
Ohio,2016,food,6975.8775
Ohio,2017,food,6909.9025
Ohio,2018,food,7048.5225
Ohio,2019,food,6948.69
Ohio,2021,food,6847.625
Ohio,2022,food,6694.36
Ohio,2023,food,6768.3099999999995
Oklahoma,2008,food,7014.1575
Oklahoma,2009,food,6827.76
Oklahoma,2010,food,7023.1475
Oklahoma,2011,food,6974.717500000001
Oklahoma,2012,food,6898.955
Oklahoma,2013,food,6953.91
Oklahoma,2014,food,6948.69
Oklahoma,2015,food,6872.637500000001
Oklahoma,2016,food,6930.855
Oklahoma,2017,food,6921.6475
Oklahoma,2018,food,6769.2525000000005
Oklahoma,2019,food,6890.255
Oklahoma,2021,food,6946.2975
Oklahoma,2022,food,6786.0
Oklahoma,2023,food,6683.775
Oregon,2008,food,6909.975
Oregon,2009,food,7366.145000000001
Oregon,2010,food,7232.6725
Oregon,2011,food,7241.6625
Oregon,2012,food,7276.39
Oregon,2013,food,7142.555
Oregon,2014,food,7187.5775
Oregon,2015,food,7197.7275
Oregon,2016,food,7282.4075
Oregon,2017,food,7268.705
Oregon,2018,food,7578.4974999999995
Oregon,2019,food,7573.1325
Oregon,2021,food,7718.35
Oregon,2022,food,7912.2875
Oregon,2023,food,7580.31
Pennsylvania,2008,food,7380.9349999999995
Pennsylvania,2009,food,7375.787499999999
Pennsylvania,2010,food,7244.9974999999995
Pennsylvania,2011,food,7281.610000000001
Pennsylvania,2012,food,7232.6
Pennsylvania,2013,food,7126.9675
Pennsylvania,2014,food,7136.755
Pennsylvania,2015,food,7291.9775
Pennsylvania,2016,food,7280.812499999999
Pennsylvania,2017,food,7250.797500000001
Pennsylvania,2018,food,7236.732499999999
Pennsylvania,2019,food,7040.1125
Pennsylvania,2021,food,6912.294999999999
Pennsylvania,2022,food,7023.8724999999995
Pennsylvania,2023,food,7195.117499999999
Rhode Island,2008,food,7271.460000000001
Rhode Island,2009,food,7316.3375
Rhode Island,2010,food,7089.63
Rhode Island,2011,food,7107.8275
Rhode Island,2012,food,7081.2925
Rhode Island,2013,food,7066.647500000001
Rhode Island,2014,food,7058.745
Rhode Island,2015,food,7161.26
Rhode Island,2016,food,7145.5275
Rhode Island,2017,food,7204.76
Rhode Island,2018,food,7305.389999999999
Rhode Island,2019,food,7173.2225
Rhode Island,2021,food,7119.2825
Rhode Island,2022,food,7324.1675
Rhode Island,2023,food,7015.535000000001
South Carolina,2008,food,7009.155
South Carolina,2009,food,6824.7875
South Carolina,2010,food,7004.950000000001
South Carolina,2011,food,6958.767500000001
South Carolina,2012,food,6902.870000000001
South Carolina,2013,food,6952.967500000001
South Carolina,2014,food,6963.2625
South Carolina,2015,food,6886.7025
South Carolina,2016,food,6944.05
South Carolina,2017,food,6929.55
South Carolina,2018,food,6915.775
South Carolina,2019,food,6935.06
South Carolina,2021,food,6965.655000000001
South Carolina,2022,food,6848.8575
South Carolina,2023,food,6927.665
South Dakota,2008,food,6113.2
South Dakota,2009,food,6490.054999999999
South Dakota,2010,food,6864.0825
South Dakota,2011,food,6868.7225
South Dakota,2012,food,6961.3775000000005
South Dakota,2013,food,6950.575
South Dakota,2014,food,7056.134999999999
South Dakota,2015,food,7042.215
South Dakota,2016,food,6958.115000000001
South Dakota,2017,food,6866.692499999999
South Dakota,2018,food,6945.5725
South Dakota,2019,food,7089.485000000001
South Dakota,2021,food,6801.514999999999
South Dakota,2022,food,6812.0275
South Dakota,2023,food,6965.0025000000005
Tennessee,2008,food,6995.089999999999
Tennessee,2009,food,6815.507500000001
Tennessee,2010,food,7007.705
Tennessee,2011,food,6962.61
Tennessee,2012,food,6903.885
Tennessee,2013,food,6959.637500000001
Tennessee,2014,food,6958.3325
Tennessee,2015,food,6880.974999999999
Tennessee,2016,food,6945.5
Tennessee,2017,food,6928.245
Tennessee,2018,food,6695.5925
Tennessee,2019,food,6852.12
Tennessee,2021,food,6807.17
Tennessee,2022,food,6849.51
Tennessee,2023,food,6871.187500000001
Texas,2008,food,7040.91
Texas,2009,food,6964.35
Texas,2010,food,7104.42
Texas,2011,food,6991.1025
Texas,2012,food,7069.9825
Texas,2013,food,7066.719999999999
Texas,2014,food,7050.19
Texas,2015,food,7029.9625
Texas,2016,food,7126.025000000001
Texas,2017,food,7035.545
Texas,2018,food,7033.5875
Texas,2019,food,7095.43
Texas,2021,food,7139.655
Texas,2022,food,7047.217500000001
Texas,2023,food,7134.870000000001
Utah,2008,food,7022.205
Utah,2009,food,7324.4575
Utah,2010,food,7162.565
Utah,2011,food,7250.2175
Utah,2012,food,7219.0425
Utah,2013,food,7082.235000000001
Utah,2014,food,7017.2025
Utah,2015,food,7054.1775
Utah,2016,food,6924.112499999999
Utah,2017,food,7191.0575
Utah,2018,food,7036.27
Utah,2019,food,7179.965000000001
Utah,2021,food,6990.015
Utah,2022,food,6885.5425
Utah,2023,food,6743.805
Vermont,2008,food,7298.43
Vermont,2009,food,7338.594999999999
Vermont,2010,food,7139.51
Vermont,2011,food,7141.685
Vermont,2012,food,7186.4175000000005
Vermont,2013,food,7129.287499999999
Vermont,2014,food,7113.3375
Vermont,2015,food,7182.357499999999
Vermont,2016,food,7163.0
Vermont,2017,food,7220.782499999999
Vermont,2018,food,7300.532499999999
Vermont,2019,food,7161.3325
Vermont,2021,food,7129.795
Vermont,2022,food,7282.552499999999
Vermont,2023,food,6979.7925
Virginia,2008,food,7446.185
Virginia,2009,food,7378.397500000001
Virginia,2010,food,7370.567499999999
Virginia,2011,food,7292.485
Virginia,2012,food,7201.932500000001
Virginia,2013,food,7344.032499999999
Virginia,2014,food,7174.889999999999
Virginia,2015,food,7148.065
Virginia,2016,food,7192.6525
Virginia,2017,food,7152.9225
Virginia,2018,food,7236.514999999999
Virginia,2019,food,7181.85
Virginia,2021,food,7352.95
Virginia,2022,food,7285.959999999999
Virginia,2023,food,7271.605
Washington,2008,food,7574.8725
Washington,2009,food,7594.3025
Washington,2010,food,7474.677500000001
Washington,2011,food,7521.0775
Washington,2012,food,7276.172500000001
Washington,2013,food,7317.57
Washington,2014,food,7414.067500000001
Washington,2015,food,7512.6675
Washington,2016,food,7443.575
Washington,2017,food,7671.514999999999
Washington,2018,food,7603.945000000001
Washington,2019,food,7712.912499999999
Washington,2021,food,8116.665
Washington,2022,food,8231.577500000001
Washington,2023,food,7734.227500000001
West Virginia,2008,food,7025.7575
West Virginia,2009,food,6846.464999999999
West Virginia,2010,food,7051.567500000001
West Virginia,2011,food,6961.595
West Virginia,2012,food,6826.89
West Virginia,2013,food,6920.0525
West Virginia,2014,food,6886.920000000001
West Virginia,2015,food,6834.5025000000005
West Virginia,2016,food,6905.8425
West Virginia,2017,food,6844.942499999999
West Virginia,2018,food,6917.66
West Virginia,2019,food,6940.062499999999
West Virginia,2021,food,7005.3125
West Virginia,2022,food,6852.7725
West Virginia,2023,food,6939.7725
Wisconsin,2008,food,6614.32
Wisconsin,2009,food,6878.147499999999
Wisconsin,2010,food,6932.9574999999995
Wisconsin,2011,food,6918.965
Wisconsin,2012,food,7018.5075
Wisconsin,2013,food,6969.0625
Wisconsin,2014,food,7027.3525
Wisconsin,2015,food,7142.12
Wisconsin,2016,food,7065.3425
Wisconsin,2017,food,7062.224999999999
Wisconsin,2018,food,7102.245
Wisconsin,2019,food,7010.3150000000005
Wisconsin,2021,food,6896.924999999999
Wisconsin,2022,food,6707.1925
Wisconsin,2023,food,6786.0725
Wyoming,2008,food,7200.264999999999
Wyoming,2009,food,7175.615000000001
Wyoming,2010,food,7150.965
Wyoming,2011,food,7169.235
Wyoming,2012,food,7162.13
Wyoming,2013,food,7088.47
Wyoming,2014,food,7093.6175
Wyoming,2015,food,7329.605
Wyoming,2016,food,7381.225
Wyoming,2017,food,7403.554999999999
Wyoming,2018,food,6964.35
Wyoming,2019,food,7150.965
Wyoming,2021,food,6987.3324999999995
Wyoming,2022,food,7018.3625
Wyoming,2023,food,6875.1025
Alabama,2008,housing,10927.734999999999
Alabama,2009,housing,10977.1925
Alabama,2010,housing,11223.932499999999
Alabama,2011,housing,11105.49
Alabama,2012,housing,11373.765
Alabama,2013,housing,11207.507500000002
Alabama,2014,housing,10934.1225
Alabama,2015,housing,10812.395
Alabama,2016,housing,11043.44
Alabama,2017,housing,11154.4
Alabama,2018,housing,10884.665
Alabama,2019,housing,11000.5525
Alabama,2021,housing,11058.769999999999
Alabama,2022,housing,10494.115
Alabama,2023,housing,11235.2475
Alaska,2008,housing,19336.605
Alaska,2009,housing,21839.2275
Alaska,2010,housing,20746.782499999998
Alaska,2011,housing,20073.3575
Alaska,2012,housing,21256.87
Alaska,2013,housing,20955.744999999995
Alaska,2014,housing,21288.8075
Alaska,2015,housing,20904.8275
Alaska,2016,housing,19841.5825
Alaska,2017,housing,19962.032499999998
Alaska,2018,housing,19119.6125
Alaska,2019,housing,18487.615
Alaska,2021,housing,18864.1125
Alaska,2022,housing,17626.214999999997
Alaska,2023,housing,17637.3475
Arizona,2008,housing,18854.805
Arizona,2009,housing,18225.91
Arizona,2010,housing,17684.0675
Arizona,2011,housing,17296.0725
Arizona,2012,housing,17370.1675
Arizona,2013,housing,17085.4675
Arizona,2014,housing,16924.8675
Arizona,2015,housing,17113.2075
Arizona,2016,housing,16871.9425
Arizona,2017,housing,17068.86
Arizona,2018,housing,17201.9025
Arizona,2019,housing,17078.5325
Arizona,2021,housing,18678.145
Arizona,2022,housing,19389.7125
Arizona,2023,housing,19815.85
Arkansas,2008,housing,10707.275
Arkansas,2009,housing,10478.967499999999
Arkansas,2010,housing,10918.974999999999
Arkansas,2011,housing,11134.324999999999
Arkansas,2012,housing,11008.9475
Arkansas,2013,housing,10938.8675
Arkansas,2014,housing,10994.3475
Arkansas,2015,housing,10835.390000000001
Arkansas,2016,housing,10824.075
Arkansas,2017,housing,10519.300000000001
Arkansas,2018,housing,10249.565
Arkansas,2019,housing,10367.277500000002
Arkansas,2021,housing,10846.8875
Arkansas,2022,housing,10159.9575
Arkansas,2023,housing,10342.092499999999
